690|C_6383FA81F7EA567158E6481526|第一百零六条生产经营单位与从业人员订立协议，免除或者减轻其对从业人员因生产安全事故伤亡依法未承担的责任的，该协议无效
691|C_63E77B3CCCDC74EA26BEF12BB3|生产经营单位因从业人员对本单位安全生产工作提出批评、检举、控告或者拒绝违章指挥、强令冒险作业而降低其工资、福利等待遇或者
692|C_6409C243C7C08392D158FA8C97|特种设备使用单位未在特种设备投入使用前或者投入使用后三十日内，向负责特种设备安全监督管理的部门办理使用登记等
693|C_6409C243C7C08392D158FA8C97|登记标志未置于该特种设备的显著位置
694|C_644EEE5EC12221D39672FE26E2|公共娱乐场所未遵守下列消防安全管理规定： （一）制定防火安全管理制度和紧急安全疏散方案，设立消防安全疏散引导员等
695|C_644EEE5EC12221D39672FE26E2|建立健全全员防火安全责任制度和培训制度，员工未掌握必要的消防安全知识，具备使用灭火器材、组织人员疏散等能力
696|C_644EEE5EC12221D39672FE26E2|在营业时间进行设备检修、电气焊、油漆粉刷等影响消防安全的施工、维修作业
697|C_644EEE5EC12221D39672FE26E2|歌舞娱乐放映游艺场所的包厢、包间内，未同步设置声音或者视像警报，保证在火灾发生初期，消除包厢、包间内的画面、音响等
698|C_65719D865421194C63789F458F|县级以上地方人民政府消防救援机构未将发生火灾可能性较大以及发生火灾可能造成重大的人身伤亡或者财产损失的单位等
699|C_659F4811195F032A38E02A0C3D|卫生行政部门及其职业卫生监督执法人员履行职责时，有下列行为： （一）对不符合法定条件的等
700|C_65E8F9D66CADAA46DD5012C8F7|生产、储存、经营易燃易爆危险品的场所不得与居住场所设置在同一建筑物内，并未与居住场所保持安全距离
701|C_65E8F9D66CADAA46DD5012C8F7|生产、储存、经营其他物品的场所与居住场所设置在同一建筑物内的，未符合国家工程建设消防技术标准
702|C_66479FBB0E63039E3BC4F35513|特种设备出现故障或者发生异常情况，特种设备使用单位未对其进行全面检查，消除事故隐患，方可继续使用
703|C_667691B4DBBF94E83D6CCD59E1|地方各级人民政府未制定主要负责人、分管安全生产的负责人和其他负责人年度安全生产重点工作任务清单等
704|C_66B2A0967E8B4E4BAD7749DF|危险化学品单位未具备法律、行政法规规定和国家标准、行业标准要求的安全条件，建立、健全安全管理规章制度和岗位安全责任制度等
705|C_66B2A0967E8B4E4BAD7749DF|从业人员未接受教育和培训，考核合格后上岗作业
706|C_66B2A0967E8B4E4BAD7749DF|对有资格要求的岗位，未配备依法取得相应资格的人员
707|C_67BDDF1CD81325DACD47882FFA|电梯、客运索道、大型游乐设施等为公众提供服务的特种设备的运营使用单位，未对特种设备的使用安全负责等
708|C_67BDDF1CD81325DACD47882FFA|其他特种设备使用单位，未根据情况设置特种设备安全管理机构或者配备专职、兼职的特种设备安全管理人员
